run_id,timestamp,noise,ec,policy,seed,path_taken,num_hops,final_fidelity,latency_s,success,wall_time_s
440,2025-12-02T07:23:49.107952,0.005,purify_double,hybrid_rule,20251641,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
441,2025-12-02T07:23:49.108657,0.005,purify_double,hybrid_rule,20251642,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
442,2025-12-02T07:23:49.109355,0.005,purify_double,hybrid_rule,20251643,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
443,2025-12-02T07:23:49.110055,0.005,purify_double,hybrid_rule,20251644,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
444,2025-12-02T07:23:49.110779,0.005,purify_double,hybrid_rule,20251645,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00021
445,2025-12-02T07:23:49.111488,0.005,purify_double,hybrid_rule,20251646,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
446,2025-12-02T07:23:49.112199,0.005,purify_double,hybrid_rule,20251647,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00019
447,2025-12-02T07:23:49.112971,0.005,purify_double,hybrid_rule,20251648,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00019
448,2025-12-02T07:23:49.113676,0.005,purify_double,hybrid_rule,20251649,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
449,2025-12-02T07:23:49.114399,0.005,purify_double,hybrid_rule,20251650,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
450,2025-12-02T07:23:49.115103,0.005,purify_double,hybrid_rule,20251651,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
451,2025-12-02T07:23:49.115799,0.005,purify_double,hybrid_rule,20251652,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
452,2025-12-02T07:23:49.116500,0.005,purify_double,hybrid_rule,20251653,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
453,2025-12-02T07:23:49.117222,0.005,purify_double,hybrid_rule,20251654,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.0002
454,2025-12-02T07:23:49.117927,0.005,purify_double,hybrid_rule,20251655,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
455,2025-12-02T07:23:49.118627,0.005,purify_double,hybrid_rule,20251656,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
456,2025-12-02T07:23:49.119325,0.005,purify_double,hybrid_rule,20251657,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
457,2025-12-02T07:23:49.120024,0.005,purify_double,hybrid_rule,20251658,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
458,2025-12-02T07:23:49.120724,0.005,purify_double,hybrid_rule,20251659,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
459,2025-12-02T07:23:49.121420,0.005,purify_double,hybrid_rule,20251660,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
460,2025-12-02T07:23:49.122117,0.005,purify_double,hybrid_rule,20251661,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
461,2025-12-02T07:23:49.122819,0.005,purify_double,hybrid_rule,20251662,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
462,2025-12-02T07:23:49.123509,0.005,purify_double,hybrid_rule,20251663,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00017
463,2025-12-02T07:23:49.124207,0.005,purify_double,hybrid_rule,20251664,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
464,2025-12-02T07:23:49.124900,0.005,purify_double,hybrid_rule,20251665,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
465,2025-12-02T07:23:49.125605,0.005,purify_double,hybrid_rule,20251666,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
466,2025-12-02T07:23:49.126330,0.005,purify_double,hybrid_rule,20251667,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.0002
467,2025-12-02T07:23:49.127041,0.005,purify_double,hybrid_rule,20251668,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
468,2025-12-02T07:23:49.127848,0.005,purify_double,hybrid_rule,20251669,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00019
469,2025-12-02T07:23:49.128589,0.005,purify_double,hybrid_rule,20251670,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
470,2025-12-02T07:23:49.129304,0.005,purify_double,hybrid_rule,20251671,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
471,2025-12-02T07:23:49.130006,0.005,purify_double,hybrid_rule,20251672,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
472,2025-12-02T07:23:49.130714,0.005,purify_double,hybrid_rule,20251673,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
473,2025-12-02T07:23:49.131447,0.005,purify_double,hybrid_rule,20251674,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00021
474,2025-12-02T07:23:49.132155,0.005,purify_double,hybrid_rule,20251675,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
475,2025-12-02T07:23:49.132878,0.005,purify_double,hybrid_rule,20251676,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
476,2025-12-02T07:23:49.133598,0.005,purify_double,hybrid_rule,20251677,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
477,2025-12-02T07:23:49.134301,0.005,purify_double,hybrid_rule,20251678,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00019
478,2025-12-02T07:23:49.135008,0.005,purify_double,hybrid_rule,20251679,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00018
479,2025-12-02T07:23:49.135741,0.005,purify_double,hybrid_rule,20251680,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00019
480,2025-12-02T07:23:49.136456,0.005,purify_double,hybrid_rule,20251681,N1-N4-N7-N8-N9,4,0.8925,0.054,1,0.00019
481,2025-12-02T07:23:49.137157,0.005,purify_double,highest_fidelity,20251682,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
482,2025-12-02T07:23:49.137854,0.005,purify_double,highest_fidelity,20251683,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
483,2025-12-02T07:23:49.138583,0.005,purify_double,highest_fidelity,20251684,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00018
484,2025-12-02T07:23:49.139270,0.005,purify_double,highest_fidelity,20251685,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
485,2025-12-02T07:23:49.139961,0.005,purify_double,highest_fidelity,20251686,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
486,2025-12-02T07:23:49.140661,0.005,purify_double,highest_fidelity,20251687,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
487,2025-12-02T07:23:49.141369,0.005,purify_double,highest_fidelity,20251688,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00019
488,2025-12-02T07:23:49.142206,0.005,purify_double,highest_fidelity,20251689,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
489,2025-12-02T07:23:49.142933,0.005,purify_double,highest_fidelity,20251690,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00018
490,2025-12-02T07:23:49.143622,0.005,purify_double,highest_fidelity,20251691,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
491,2025-12-02T07:23:49.144320,0.005,purify_double,highest_fidelity,20251692,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
492,2025-12-02T07:23:49.145025,0.005,purify_double,highest_fidelity,20251693,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
493,2025-12-02T07:23:49.145719,0.005,purify_double,highest_fidelity,20251694,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
494,2025-12-02T07:23:49.146422,0.005,purify_double,highest_fidelity,20251695,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00018
495,2025-12-02T07:23:49.147131,0.005,purify_double,highest_fidelity,20251696,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
496,2025-12-02T07:23:49.147824,0.005,purify_double,highest_fidelity,20251697,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00018
497,2025-12-02T07:23:49.148512,0.005,purify_double,highest_fidelity,20251698,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
498,2025-12-02T07:23:49.149210,0.005,purify_double,highest_fidelity,20251699,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
499,2025-12-02T07:23:49.149906,0.005,purify_double,highest_fidelity,20251700,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
500,2025-12-02T07:23:49.150589,0.005,purify_double,highest_fidelity,20251701,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
501,2025-12-02T07:23:49.151510,0.005,purify_double,highest_fidelity,20251702,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00021
502,2025-12-02T07:23:49.152384,0.005,purify_double,highest_fidelity,20251703,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00019
503,2025-12-02T07:23:49.153085,0.005,purify_double,highest_fidelity,20251704,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
504,2025-12-02T07:23:49.153784,0.005,purify_double,highest_fidelity,20251705,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
505,2025-12-02T07:23:49.154468,0.005,purify_double,highest_fidelity,20251706,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
506,2025-12-02T07:23:49.155142,0.005,purify_double,highest_fidelity,20251707,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
507,2025-12-02T07:23:49.155832,0.005,purify_double,highest_fidelity,20251708,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
508,2025-12-02T07:23:49.156538,0.005,purify_double,highest_fidelity,20251709,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
509,2025-12-02T07:23:49.157262,0.005,purify_double,highest_fidelity,20251710,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
510,2025-12-02T07:23:49.158056,0.005,purify_double,highest_fidelity,20251711,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
511,2025-12-02T07:23:49.158761,0.005,purify_double,highest_fidelity,20251712,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
512,2025-12-02T07:23:49.159476,0.005,purify_double,highest_fidelity,20251713,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00018
513,2025-12-02T07:23:49.160163,0.005,purify_double,highest_fidelity,20251714,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
514,2025-12-02T07:23:49.160859,0.005,purify_double,highest_fidelity,20251715,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
515,2025-12-02T07:23:49.161561,0.005,purify_double,highest_fidelity,20251716,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
516,2025-12-02T07:23:49.162248,0.005,purify_double,highest_fidelity,20251717,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
517,2025-12-02T07:23:49.162937,0.005,purify_double,highest_fidelity,20251718,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
518,2025-12-02T07:23:49.163660,0.005,purify_double,highest_fidelity,20251719,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
519,2025-12-02T07:23:49.164354,0.005,purify_double,highest_fidelity,20251720,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
520,2025-12-02T07:23:49.165044,0.005,purify_double,highest_fidelity,20251721,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
521,2025-12-02T07:23:49.165734,0.005,purify_double,highest_fidelity,20251722,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
522,2025-12-02T07:23:49.166417,0.005,purify_double,highest_fidelity,20251723,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
523,2025-12-02T07:23:49.167100,0.005,purify_double,highest_fidelity,20251724,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
524,2025-12-02T07:23:49.167793,0.005,purify_double,highest_fidelity,20251725,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
525,2025-12-02T07:23:49.168479,0.005,purify_double,highest_fidelity,20251726,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
526,2025-12-02T07:23:49.169178,0.005,purify_double,highest_fidelity,20251727,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
527,2025-12-02T07:23:49.169896,0.005,purify_double,highest_fidelity,20251728,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
528,2025-12-02T07:23:49.170585,0.005,purify_double,highest_fidelity,20251729,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
529,2025-12-02T07:23:49.171278,0.005,purify_double,highest_fidelity,20251730,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
530,2025-12-02T07:23:49.171971,0.005,purify_double,highest_fidelity,20251731,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
531,2025-12-02T07:23:49.172704,0.005,purify_double,highest_fidelity,20251732,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
532,2025-12-02T07:23:49.173393,0.005,purify_double,highest_fidelity,20251733,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
533,2025-12-02T07:23:49.174079,0.005,purify_double,highest_fidelity,20251734,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
534,2025-12-02T07:23:49.174767,0.005,purify_double,highest_fidelity,20251735,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
535,2025-12-02T07:23:49.175453,0.005,purify_double,highest_fidelity,20251736,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
536,2025-12-02T07:23:49.176170,0.005,purify_double,highest_fidelity,20251737,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
537,2025-12-02T07:23:49.176876,0.005,purify_double,highest_fidelity,20251738,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
538,2025-12-02T07:23:49.177560,0.005,purify_double,highest_fidelity,20251739,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
539,2025-12-02T07:23:49.178246,0.005,purify_double,highest_fidelity,20251740,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
540,2025-12-02T07:23:49.178950,0.005,purify_double,highest_fidelity,20251741,N1-N4-N5-N6-N9,4,0.8925,0.054,1,0.00018
541,2025-12-02T07:23:49.179623,0.02,none,shortest,20251742,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
542,2025-12-02T07:23:49.180283,0.02,none,shortest,20251743,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00014
543,2025-12-02T07:23:49.180958,0.02,none,shortest,20251744,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
544,2025-12-02T07:23:49.181634,0.02,none,shortest,20251745,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
545,2025-12-02T07:23:49.182306,0.02,none,shortest,20251746,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
546,2025-12-02T07:23:49.182976,0.02,none,shortest,20251747,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
547,2025-12-02T07:23:49.183661,0.02,none,shortest,20251748,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00014
548,2025-12-02T07:23:49.184333,0.02,none,shortest,20251749,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
549,2025-12-02T07:23:49.185006,0.02,none,shortest,20251750,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
550,2025-12-02T07:23:49.185681,0.02,none,shortest,20251751,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
551,2025-12-02T07:23:49.186349,0.02,none,shortest,20251752,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
552,2025-12-02T07:23:49.187015,0.02,none,shortest,20251753,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
553,2025-12-02T07:23:49.187682,0.02,none,shortest,20251754,N1-N2-N3-N6-N9,4,0.31901,0.054,0,0.00015
554,2025-12-02T07:23:49.188405,0.02,none,shortest,20251755,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00016
555,2025-12-02T07:23:49.189084,0.02,none,shortest,20251756,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
556,2025-12-02T07:23:49.189757,0.02,none,shortest,20251757,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
557,2025-12-02T07:23:49.190448,0.02,none,shortest,20251758,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
558,2025-12-02T07:23:49.191128,0.02,none,shortest,20251759,N1-N2-N3-N6-N9,4,0.30962,0.054,0,0.00016
559,2025-12-02T07:23:49.191812,0.02,none,shortest,20251760,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00016
560,2025-12-02T07:23:49.192493,0.02,none,shortest,20251761,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
561,2025-12-02T07:23:49.193177,0.02,none,shortest,20251762,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
562,2025-12-02T07:23:49.193847,0.02,none,shortest,20251763,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
563,2025-12-02T07:23:49.194519,0.02,none,shortest,20251764,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
564,2025-12-02T07:23:49.195246,0.02,none,shortest,20251765,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
565,2025-12-02T07:23:49.195942,0.02,none,shortest,20251766,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
566,2025-12-02T07:23:49.196626,0.02,none,shortest,20251767,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
567,2025-12-02T07:23:49.197296,0.02,none,shortest,20251768,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
568,2025-12-02T07:23:49.197972,0.02,none,shortest,20251769,N1-N2-N3-N6-N9,4,0.44804,0.054,0,0.00016
569,2025-12-02T07:23:49.198880,0.02,none,shortest,20251770,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00019
570,2025-12-02T07:23:49.199695,0.02,none,shortest,20251771,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00016
571,2025-12-02T07:23:49.200376,0.02,none,shortest,20251772,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
572,2025-12-02T07:23:49.201054,0.02,none,shortest,20251773,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
573,2025-12-02T07:23:49.201734,0.02,none,shortest,20251774,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
574,2025-12-02T07:23:49.202473,0.02,none,shortest,20251775,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
575,2025-12-02T07:23:49.203150,0.02,none,shortest,20251776,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
576,2025-12-02T07:23:49.204006,0.02,none,shortest,20251777,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00016
577,2025-12-02T07:23:49.204692,0.02,none,shortest,20251778,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
578,2025-12-02T07:23:49.205370,0.02,none,shortest,20251779,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
579,2025-12-02T07:23:49.206056,0.02,none,shortest,20251780,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
580,2025-12-02T07:23:49.206735,0.02,none,shortest,20251781,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
581,2025-12-02T07:23:49.207423,0.02,none,shortest,20251782,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
582,2025-12-02T07:23:49.208105,0.02,none,shortest,20251783,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
583,2025-12-02T07:23:49.208774,0.02,none,shortest,20251784,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
584,2025-12-02T07:23:49.209444,0.02,none,shortest,20251785,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
585,2025-12-02T07:23:49.210130,0.02,none,shortest,20251786,N1-N2-N3-N6-N9,4,0.42183,0.054,0,0.00016
586,2025-12-02T07:23:49.210839,0.02,none,shortest,20251787,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
587,2025-12-02T07:23:49.211514,0.02,none,shortest,20251788,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
588,2025-12-02T07:23:49.212197,0.02,none,shortest,20251789,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
589,2025-12-02T07:23:49.212893,0.02,none,shortest,20251790,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00017
590,2025-12-02T07:23:49.213565,0.02,none,shortest,20251791,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
591,2025-12-02T07:23:49.214243,0.02,none,shortest,20251792,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
592,2025-12-02T07:23:49.214926,0.02,none,shortest,20251793,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00016
593,2025-12-02T07:23:49.215591,0.02,none,shortest,20251794,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
594,2025-12-02T07:23:49.216282,0.02,none,shortest,20251795,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
595,2025-12-02T07:23:49.216989,0.02,none,shortest,20251796,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
596,2025-12-02T07:23:49.217667,0.02,none,shortest,20251797,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
597,2025-12-02T07:23:49.218331,0.02,none,shortest,20251798,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00014
598,2025-12-02T07:23:49.219019,0.02,none,shortest,20251799,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
599,2025-12-02T07:23:49.219701,0.02,none,shortest,20251800,N1-N2-N3-N6-N9,4,0.4754,0.054,0,0.00016
600,2025-12-02T07:23:49.220386,0.02,none,shortest,20251801,N1-N2-N3-N6-N9,4,0.78991,0.054,0,0.00015
601,2025-12-02T07:23:49.221193,0.02,none,hybrid_rule,20251802,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
602,2025-12-02T07:23:49.221962,0.02,none,hybrid_rule,20251803,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00021
603,2025-12-02T07:23:49.222667,0.02,none,hybrid_rule,20251804,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
604,2025-12-02T07:23:49.223370,0.02,none,hybrid_rule,20251805,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
605,2025-12-02T07:23:49.224243,0.02,none,hybrid_rule,20251806,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00023
606,2025-12-02T07:23:49.224996,0.02,none,hybrid_rule,20251807,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
607,2025-12-02T07:23:49.225702,0.02,none,hybrid_rule,20251808,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
608,2025-12-02T07:23:49.226415,0.02,none,hybrid_rule,20251809,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
609,2025-12-02T07:23:49.227121,0.02,none,hybrid_rule,20251810,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
610,2025-12-02T07:23:49.227822,0.02,none,hybrid_rule,20251811,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
611,2025-12-02T07:23:49.228536,0.02,none,hybrid_rule,20251812,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
612,2025-12-02T07:23:49.229285,0.02,none,hybrid_rule,20251813,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
613,2025-12-02T07:23:49.230012,0.02,none,hybrid_rule,20251814,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
614,2025-12-02T07:23:49.230716,0.02,none,hybrid_rule,20251815,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
615,2025-12-02T07:23:49.231424,0.02,none,hybrid_rule,20251816,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
616,2025-12-02T07:23:49.232141,0.02,none,hybrid_rule,20251817,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
617,2025-12-02T07:23:49.232839,0.02,none,hybrid_rule,20251818,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
618,2025-12-02T07:23:49.233556,0.02,none,hybrid_rule,20251819,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
619,2025-12-02T07:23:49.234275,0.02,none,hybrid_rule,20251820,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
620,2025-12-02T07:23:49.234998,0.02,none,hybrid_rule,20251821,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.0002
621,2025-12-02T07:23:49.235723,0.02,none,hybrid_rule,20251822,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
622,2025-12-02T07:23:49.236436,0.02,none,hybrid_rule,20251823,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
623,2025-12-02T07:23:49.237161,0.02,none,hybrid_rule,20251824,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.0002
624,2025-12-02T07:23:49.237875,0.02,none,hybrid_rule,20251825,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
625,2025-12-02T07:23:49.238619,0.02,none,hybrid_rule,20251826,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
626,2025-12-02T07:23:49.239343,0.02,none,hybrid_rule,20251827,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
627,2025-12-02T07:23:49.240057,0.02,none,hybrid_rule,20251828,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
628,2025-12-02T07:23:49.240788,0.02,none,hybrid_rule,20251829,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
629,2025-12-02T07:23:49.241496,0.02,none,hybrid_rule,20251830,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
630,2025-12-02T07:23:49.242212,0.02,none,hybrid_rule,20251831,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
631,2025-12-02T07:23:49.242919,0.02,none,hybrid_rule,20251832,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
632,2025-12-02T07:23:49.243649,0.02,none,hybrid_rule,20251833,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
633,2025-12-02T07:23:49.244379,0.02,none,hybrid_rule,20251834,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
634,2025-12-02T07:23:49.245126,0.02,none,hybrid_rule,20251835,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
635,2025-12-02T07:23:49.245862,0.02,none,hybrid_rule,20251836,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
636,2025-12-02T07:23:49.246582,0.02,none,hybrid_rule,20251837,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
637,2025-12-02T07:23:49.247300,0.02,none,hybrid_rule,20251838,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
638,2025-12-02T07:23:49.248013,0.02,none,hybrid_rule,20251839,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
639,2025-12-02T07:23:49.248726,0.02,none,hybrid_rule,20251840,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00018
640,2025-12-02T07:23:49.249442,0.02,none,hybrid_rule,20251841,N1-N4-N7-N8-N9,4,0.78991,0.054,0,0.00019
