id,topology,noise_p,purification,policy,success,fidelity,hops,path,latency_ms
3249,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3250,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3251,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3252,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3253,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3254,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3255,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3256,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3257,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3258,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3259,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3260,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3261,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3262,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3263,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3264,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3265,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3266,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3267,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3268,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3269,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3270,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3271,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3272,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3273,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3274,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3275,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3276,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3277,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3278,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3279,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3280,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3281,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3282,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3283,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3284,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3285,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3286,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3287,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3288,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3289,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3290,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3291,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3292,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3293,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3294,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3295,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3296,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3297,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3298,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3299,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3300,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3301,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3302,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3303,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3304,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3305,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3306,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3307,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3308,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3309,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3310,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3311,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3312,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3313,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3314,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3315,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3316,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3317,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3318,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3319,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3320,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3321,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3322,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3323,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3324,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3325,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3326,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3327,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3328,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3329,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3330,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3331,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3332,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3333,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3334,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3335,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3336,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3337,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3338,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3339,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3340,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3341,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3342,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3343,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3344,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3345,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3346,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3347,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3348,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3349,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3350,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3351,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3352,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3353,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3354,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3355,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3356,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3357,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3358,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3359,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3360,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3361,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3362,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3363,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3364,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3365,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3366,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3367,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3368,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3369,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3370,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3371,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3372,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3373,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3374,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3375,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3376,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3377,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3378,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3379,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3380,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3381,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3382,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3383,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3384,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3385,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3386,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3387,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3388,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3389,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3390,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3391,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3392,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3393,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3394,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3395,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3396,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3397,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3398,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3399,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3400,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3401,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3402,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3403,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3404,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3405,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3406,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3407,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3408,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3409,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3410,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3411,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3412,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3413,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3414,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3415,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3416,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3417,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3418,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3419,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3420,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3421,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3422,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3423,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3424,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3425,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3426,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3427,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3428,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3429,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3430,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3431,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3432,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3433,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3434,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3435,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3436,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3437,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3438,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3439,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3440,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3441,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3442,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3443,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3444,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3445,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3446,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3447,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3448,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3449,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3450,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3451,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3452,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3453,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3454,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3455,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3456,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3457,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3458,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3459,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3460,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3461,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3462,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3463,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3464,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3465,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3466,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3467,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3468,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3469,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3470,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3471,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3472,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3473,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3474,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3475,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3476,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3477,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3478,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3479,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3480,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3481,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3482,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3483,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3484,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3485,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3486,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3487,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3488,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3489,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3490,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3491,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3492,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3493,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3494,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3495,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3496,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3497,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3498,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3499,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3500,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3501,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3502,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3503,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3504,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3505,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3506,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3507,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3508,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3509,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3510,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3511,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3512,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3513,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3514,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3515,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3516,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3517,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3518,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3519,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3520,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3521,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3522,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3523,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3524,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3525,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3526,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
3527,mesh_3x3,0.005,single,hybrid_rule,1,0.7907874880847927,1,N1 -> N9,117.8
