run_id,timestamp,topology,src_node,dst_node,noise_level,error_correction,policy_name,seed,path_taken,num_hops,num_epr_attempts,purification_rounds,final_fidelity,latency_s,success,wall_time_s,notes
529,2025-12-01T10:26:15.838718,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251729,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0005,success
530,2025-12-01T10:26:15.838718,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251730,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0,success
531,2025-12-01T10:26:15.839721,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251731,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0,success
532,2025-12-01T10:26:15.840234,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251732,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0,success
533,2025-12-01T10:26:15.840736,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251733,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0,success
534,2025-12-01T10:26:15.841253,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251734,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0,success
535,2025-12-01T10:26:15.841758,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251735,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0,success
536,2025-12-01T10:26:15.842765,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251736,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0005,success
537,2025-12-01T10:26:15.843285,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251737,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0,success
538,2025-12-01T10:26:15.843787,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251738,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0,success
539,2025-12-01T10:26:15.844290,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251739,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0,success
540,2025-12-01T10:26:15.844793,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251740,N1-N2-N3-N4-N5,4,4,2,0.85717,0.07,1,0.0,success
1,2025-12-01T10:41:17.533433,linear_5,N1,N5,0.005,none,shortest,20251201,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0016,success
2,2025-12-01T10:41:17.534012,linear_5,N1,N5,0.005,none,shortest,20251202,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
3,2025-12-01T10:41:17.535548,linear_5,N1,N5,0.005,none,shortest,20251203,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
4,2025-12-01T10:41:17.536050,linear_5,N1,N5,0.005,none,shortest,20251204,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
5,2025-12-01T10:41:17.536569,linear_5,N1,N5,0.005,none,shortest,20251205,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
6,2025-12-01T10:41:17.537576,linear_5,N1,N5,0.005,none,shortest,20251206,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
7,2025-12-01T10:41:17.538093,linear_5,N1,N5,0.005,none,shortest,20251207,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
8,2025-12-01T10:41:17.538596,linear_5,N1,N5,0.005,none,shortest,20251208,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
9,2025-12-01T10:41:17.539099,linear_5,N1,N5,0.005,none,shortest,20251209,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
10,2025-12-01T10:41:17.539601,linear_5,N1,N5,0.005,none,shortest,20251210,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
11,2025-12-01T10:41:17.540103,linear_5,N1,N5,0.005,none,shortest,20251211,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
12,2025-12-01T10:41:17.541108,linear_5,N1,N5,0.005,none,shortest,20251212,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
13,2025-12-01T10:41:17.541611,linear_5,N1,N5,0.005,none,shortest,20251213,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
14,2025-12-01T10:41:17.542129,linear_5,N1,N5,0.005,none,shortest,20251214,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
15,2025-12-01T10:41:17.542629,linear_5,N1,N5,0.005,none,shortest,20251215,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
16,2025-12-01T10:41:17.543264,linear_5,N1,N5,0.005,none,shortest,20251216,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
17,2025-12-01T10:41:17.543766,linear_5,N1,N5,0.005,none,shortest,20251217,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
18,2025-12-01T10:41:17.543766,linear_5,N1,N5,0.005,none,shortest,20251218,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
19,2025-12-01T10:41:17.544768,linear_5,N1,N5,0.005,none,shortest,20251219,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
20,2025-12-01T10:41:17.544768,linear_5,N1,N5,0.005,none,shortest,20251220,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
21,2025-12-01T10:41:17.545786,linear_5,N1,N5,0.005,none,hybrid_rule,20251221,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
22,2025-12-01T10:41:17.547770,linear_5,N1,N5,0.005,none,hybrid_rule,20251222,N1-N2-N3-N4-N5,4,4,0,0.41759,0.07,0,0.0015,failed
23,2025-12-01T10:41:17.548275,linear_5,N1,N5,0.005,none,hybrid_rule,20251223,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
24,2025-12-01T10:41:17.548777,linear_5,N1,N5,0.005,none,hybrid_rule,20251224,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
25,2025-12-01T10:41:17.549376,linear_5,N1,N5,0.005,none,hybrid_rule,20251225,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
26,2025-12-01T10:41:17.549879,linear_5,N1,N5,0.005,none,hybrid_rule,20251226,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
27,2025-12-01T10:41:17.550884,linear_5,N1,N5,0.005,none,hybrid_rule,20251227,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
28,2025-12-01T10:41:17.551387,linear_5,N1,N5,0.005,none,hybrid_rule,20251228,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
29,2025-12-01T10:41:17.551889,linear_5,N1,N5,0.005,none,hybrid_rule,20251229,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
30,2025-12-01T10:41:17.552392,linear_5,N1,N5,0.005,none,hybrid_rule,20251230,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
31,2025-12-01T10:41:17.552907,linear_5,N1,N5,0.005,none,hybrid_rule,20251231,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
32,2025-12-01T10:41:17.553409,linear_5,N1,N5,0.005,none,hybrid_rule,20251232,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
33,2025-12-01T10:41:17.553911,linear_5,N1,N5,0.005,none,hybrid_rule,20251233,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
34,2025-12-01T10:41:17.554917,linear_5,N1,N5,0.005,none,hybrid_rule,20251234,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
35,2025-12-01T10:41:17.555419,linear_5,N1,N5,0.005,none,hybrid_rule,20251235,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
36,2025-12-01T10:41:17.555419,linear_5,N1,N5,0.005,none,hybrid_rule,20251236,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
37,2025-12-01T10:41:17.556422,linear_5,N1,N5,0.005,none,hybrid_rule,20251237,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
38,2025-12-01T10:41:17.556960,linear_5,N1,N5,0.005,none,hybrid_rule,20251238,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
39,2025-12-01T10:41:17.557463,linear_5,N1,N5,0.005,none,hybrid_rule,20251239,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
40,2025-12-01T10:41:17.557966,linear_5,N1,N5,0.005,none,hybrid_rule,20251240,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
41,2025-12-01T10:41:17.558972,linear_5,N1,N5,0.005,none,highest_fidelity,20251241,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
42,2025-12-01T10:41:17.559474,linear_5,N1,N5,0.005,none,highest_fidelity,20251242,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
43,2025-12-01T10:41:17.559977,linear_5,N1,N5,0.005,none,highest_fidelity,20251243,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
44,2025-12-01T10:41:17.560480,linear_5,N1,N5,0.005,none,highest_fidelity,20251244,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
45,2025-12-01T10:41:17.560982,linear_5,N1,N5,0.005,none,highest_fidelity,20251245,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
46,2025-12-01T10:41:17.561485,linear_5,N1,N5,0.005,none,highest_fidelity,20251246,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
47,2025-12-01T10:41:17.561987,linear_5,N1,N5,0.005,none,highest_fidelity,20251247,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
48,2025-12-01T10:41:17.562992,linear_5,N1,N5,0.005,none,highest_fidelity,20251248,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
49,2025-12-01T10:41:17.563495,linear_5,N1,N5,0.005,none,highest_fidelity,20251249,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
50,2025-12-01T10:41:17.563997,linear_5,N1,N5,0.005,none,highest_fidelity,20251250,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
51,2025-12-01T10:41:17.564546,linear_5,N1,N5,0.005,none,highest_fidelity,20251251,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
52,2025-12-01T10:41:17.565049,linear_5,N1,N5,0.005,none,highest_fidelity,20251252,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
53,2025-12-01T10:41:17.566054,linear_5,N1,N5,0.005,none,highest_fidelity,20251253,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0005,success
54,2025-12-01T10:41:17.566054,linear_5,N1,N5,0.005,none,highest_fidelity,20251254,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
55,2025-12-01T10:41:17.567058,linear_5,N1,N5,0.005,none,highest_fidelity,20251255,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
56,2025-12-01T10:41:17.567816,linear_5,N1,N5,0.005,none,highest_fidelity,20251256,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
57,2025-12-01T10:41:17.568343,linear_5,N1,N5,0.005,none,highest_fidelity,20251257,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
58,2025-12-01T10:41:17.569078,linear_5,N1,N5,0.005,none,highest_fidelity,20251258,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
59,2025-12-01T10:41:17.569580,linear_5,N1,N5,0.005,none,highest_fidelity,20251259,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
60,2025-12-01T10:41:17.570080,linear_5,N1,N5,0.005,none,highest_fidelity,20251260,N1-N2-N3-N4-N5,4,4,0,0.82727,0.07,1,0.0,success
61,2025-12-01T10:41:17.571028,linear_5,N1,N5,0.01,none,shortest,20251261,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0009,success
62,2025-12-01T10:41:17.571536,linear_5,N1,N5,0.01,none,shortest,20251262,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
63,2025-12-01T10:41:17.572039,linear_5,N1,N5,0.01,none,shortest,20251263,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
64,2025-12-01T10:41:17.572541,linear_5,N1,N5,0.01,none,shortest,20251264,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
65,2025-12-01T10:41:17.573045,linear_5,N1,N5,0.01,none,shortest,20251265,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
66,2025-12-01T10:41:17.573563,linear_5,N1,N5,0.01,none,shortest,20251266,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
67,2025-12-01T10:41:17.574066,linear_5,N1,N5,0.01,none,shortest,20251267,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
68,2025-12-01T10:41:17.575070,linear_5,N1,N5,0.01,none,shortest,20251268,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0005,success
69,2025-12-01T10:41:17.575572,linear_5,N1,N5,0.01,none,shortest,20251269,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0005,success
70,2025-12-01T10:41:17.576075,linear_5,N1,N5,0.01,none,shortest,20251270,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
71,2025-12-01T10:41:17.576577,linear_5,N1,N5,0.01,none,shortest,20251271,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
72,2025-12-01T10:41:17.576577,linear_5,N1,N5,0.01,none,shortest,20251272,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
73,2025-12-01T10:41:17.577581,linear_5,N1,N5,0.01,none,shortest,20251273,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
74,2025-12-01T10:41:17.578140,linear_5,N1,N5,0.01,none,shortest,20251274,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
75,2025-12-01T10:41:17.578644,linear_5,N1,N5,0.01,none,shortest,20251275,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
76,2025-12-01T10:41:17.579146,linear_5,N1,N5,0.01,none,shortest,20251276,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
77,2025-12-01T10:41:17.579954,linear_5,N1,N5,0.01,none,shortest,20251277,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
78,2025-12-01T10:41:17.580456,linear_5,N1,N5,0.01,none,shortest,20251278,N1-N2-N3-N4-N5,4,4,0,0.34624,0.07,0,0.0,failed
79,2025-12-01T10:41:17.581456,linear_5,N1,N5,0.01,none,shortest,20251279,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0005,success
80,2025-12-01T10:41:17.581956,linear_5,N1,N5,0.01,none,shortest,20251280,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
81,2025-12-01T10:41:17.582503,linear_5,N1,N5,0.01,none,hybrid_rule,20251281,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
82,2025-12-01T10:41:17.583017,linear_5,N1,N5,0.01,none,hybrid_rule,20251282,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
83,2025-12-01T10:41:17.583522,linear_5,N1,N5,0.01,none,hybrid_rule,20251283,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
84,2025-12-01T10:41:17.584026,linear_5,N1,N5,0.01,none,hybrid_rule,20251284,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
85,2025-12-01T10:41:17.584528,linear_5,N1,N5,0.01,none,hybrid_rule,20251285,N1-N2-N3-N4-N5,4,4,0,0.29875,0.07,0,0.0,failed
86,2025-12-01T10:41:17.585534,linear_5,N1,N5,0.01,none,hybrid_rule,20251286,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0005,success
87,2025-12-01T10:41:17.586037,linear_5,N1,N5,0.01,none,hybrid_rule,20251287,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0005,success
88,2025-12-01T10:41:17.586539,linear_5,N1,N5,0.01,none,hybrid_rule,20251288,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
89,2025-12-01T10:41:17.587042,linear_5,N1,N5,0.01,none,hybrid_rule,20251289,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
90,2025-12-01T10:41:17.587042,linear_5,N1,N5,0.01,none,hybrid_rule,20251290,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
91,2025-12-01T10:41:17.588045,linear_5,N1,N5,0.01,none,hybrid_rule,20251291,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
92,2025-12-01T10:41:17.588576,linear_5,N1,N5,0.01,none,hybrid_rule,20251292,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
93,2025-12-01T10:41:17.589582,linear_5,N1,N5,0.01,none,hybrid_rule,20251293,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0005,success
94,2025-12-01T10:41:17.590085,linear_5,N1,N5,0.01,none,hybrid_rule,20251294,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0005,success
95,2025-12-01T10:41:17.590587,linear_5,N1,N5,0.01,none,hybrid_rule,20251295,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
96,2025-12-01T10:41:17.591090,linear_5,N1,N5,0.01,none,hybrid_rule,20251296,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
97,2025-12-01T10:41:17.591593,linear_5,N1,N5,0.01,none,hybrid_rule,20251297,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
98,2025-12-01T10:41:17.592095,linear_5,N1,N5,0.01,none,hybrid_rule,20251298,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
99,2025-12-01T10:41:17.592597,linear_5,N1,N5,0.01,none,hybrid_rule,20251299,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
100,2025-12-01T10:41:17.593602,linear_5,N1,N5,0.01,none,hybrid_rule,20251300,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0005,success
101,2025-12-01T10:41:17.594104,linear_5,N1,N5,0.01,none,highest_fidelity,20251301,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
102,2025-12-01T10:41:17.594608,linear_5,N1,N5,0.01,none,highest_fidelity,20251302,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
103,2025-12-01T10:41:17.595180,linear_5,N1,N5,0.01,none,highest_fidelity,20251303,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
104,2025-12-01T10:41:17.596186,linear_5,N1,N5,0.01,none,highest_fidelity,20251304,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0005,success
105,2025-12-01T10:41:17.596186,linear_5,N1,N5,0.01,none,highest_fidelity,20251305,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
106,2025-12-01T10:41:17.597036,linear_5,N1,N5,0.01,none,highest_fidelity,20251306,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
107,2025-12-01T10:41:17.597538,linear_5,N1,N5,0.01,none,highest_fidelity,20251307,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
108,2025-12-01T10:41:17.598459,linear_5,N1,N5,0.01,none,highest_fidelity,20251308,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0009,success
109,2025-12-01T10:41:17.598958,linear_5,N1,N5,0.01,none,highest_fidelity,20251309,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
110,2025-12-01T10:41:17.599907,linear_5,N1,N5,0.01,none,highest_fidelity,20251310,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0009,success
111,2025-12-01T10:41:17.600629,linear_5,N1,N5,0.01,none,highest_fidelity,20251311,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0007,success
112,2025-12-01T10:41:17.601133,linear_5,N1,N5,0.01,none,highest_fidelity,20251312,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
113,2025-12-01T10:41:17.601635,linear_5,N1,N5,0.01,none,highest_fidelity,20251313,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
114,2025-12-01T10:41:17.602372,linear_5,N1,N5,0.01,none,highest_fidelity,20251314,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
115,2025-12-01T10:41:17.602874,linear_5,N1,N5,0.01,none,highest_fidelity,20251315,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
116,2025-12-01T10:41:17.603375,linear_5,N1,N5,0.01,none,highest_fidelity,20251316,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
117,2025-12-01T10:41:17.604381,linear_5,N1,N5,0.01,none,highest_fidelity,20251317,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0005,success
118,2025-12-01T10:41:17.604881,linear_5,N1,N5,0.01,none,highest_fidelity,20251318,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
119,2025-12-01T10:41:17.605381,linear_5,N1,N5,0.01,none,highest_fidelity,20251319,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
120,2025-12-01T10:41:17.605955,linear_5,N1,N5,0.01,none,highest_fidelity,20251320,N1-N2-N3-N4-N5,4,4,0,0.81162,0.07,1,0.0,success
121,2025-12-01T10:41:17.606460,linear_5,N1,N5,0.05,none,shortest,20251321,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
122,2025-12-01T10:41:17.606961,linear_5,N1,N5,0.05,none,shortest,20251322,N1-N2-N3-N4-N5,4,4,0,0.2876,0.07,0,0.0,failed
123,2025-12-01T10:41:17.607463,linear_5,N1,N5,0.05,none,shortest,20251323,N1-N2-N3-N4-N5,4,4,0,0.13643,0.07,0,0.0,failed
124,2025-12-01T10:41:17.608469,linear_5,N1,N5,0.05,none,shortest,20251324,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0005,failed
125,2025-12-01T10:41:17.608469,linear_5,N1,N5,0.05,none,shortest,20251325,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
126,2025-12-01T10:41:17.609472,linear_5,N1,N5,0.05,none,shortest,20251326,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
127,2025-12-01T10:41:17.609986,linear_5,N1,N5,0.05,none,shortest,20251327,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
128,2025-12-01T10:41:17.610545,linear_5,N1,N5,0.05,none,shortest,20251328,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
129,2025-12-01T10:41:17.611416,linear_5,N1,N5,0.05,none,shortest,20251329,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0005,failed
130,2025-12-01T10:41:17.611921,linear_5,N1,N5,0.05,none,shortest,20251330,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
131,2025-12-01T10:41:17.611921,linear_5,N1,N5,0.05,none,shortest,20251331,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
132,2025-12-01T10:41:17.612923,linear_5,N1,N5,0.05,none,shortest,20251332,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
133,2025-12-01T10:41:17.613445,linear_5,N1,N5,0.05,none,shortest,20251333,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
134,2025-12-01T10:41:17.613947,linear_5,N1,N5,0.05,none,shortest,20251334,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
135,2025-12-01T10:41:17.614451,linear_5,N1,N5,0.05,none,shortest,20251335,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
136,2025-12-01T10:41:17.615456,linear_5,N1,N5,0.05,none,shortest,20251336,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0005,failed
137,2025-12-01T10:41:17.615959,linear_5,N1,N5,0.05,none,shortest,20251337,N1-N2-N3-N4-N5,4,4,0,0.36839,0.07,0,0.0,failed
138,2025-12-01T10:41:17.616462,linear_5,N1,N5,0.05,none,shortest,20251338,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
139,2025-12-01T10:41:17.616965,linear_5,N1,N5,0.05,none,shortest,20251339,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
140,2025-12-01T10:41:17.617468,linear_5,N1,N5,0.05,none,shortest,20251340,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
141,2025-12-01T10:41:17.617971,linear_5,N1,N5,0.05,none,hybrid_rule,20251341,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
142,2025-12-01T10:41:17.618978,linear_5,N1,N5,0.05,none,hybrid_rule,20251342,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0005,failed
143,2025-12-01T10:41:17.618978,linear_5,N1,N5,0.05,none,hybrid_rule,20251343,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
144,2025-12-01T10:41:17.619981,linear_5,N1,N5,0.05,none,hybrid_rule,20251344,N1-N2-N3-N4-N5,4,4,0,0.21732,0.07,0,0.0,failed
145,2025-12-01T10:41:17.620494,linear_5,N1,N5,0.05,none,hybrid_rule,20251345,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
146,2025-12-01T10:41:17.620996,linear_5,N1,N5,0.05,none,hybrid_rule,20251346,N1-N2-N3-N4-N5,4,4,0,0.37952,0.07,0,0.0,failed
147,2025-12-01T10:41:17.621499,linear_5,N1,N5,0.05,none,hybrid_rule,20251347,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
148,2025-12-01T10:41:17.622001,linear_5,N1,N5,0.05,none,hybrid_rule,20251348,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
149,2025-12-01T10:41:17.623007,linear_5,N1,N5,0.05,none,hybrid_rule,20251349,N1-N2-N3-N4-N5,4,4,0,0.30692,0.07,0,0.0005,failed
150,2025-12-01T10:41:17.623510,linear_5,N1,N5,0.05,none,hybrid_rule,20251350,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0005,failed
151,2025-12-01T10:41:17.624012,linear_5,N1,N5,0.05,none,hybrid_rule,20251351,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
152,2025-12-01T10:41:17.624515,linear_5,N1,N5,0.05,none,hybrid_rule,20251352,N1-N2-N3-N4-N5,4,4,0,0.37789,0.07,0,0.0,failed
153,2025-12-01T10:41:17.625017,linear_5,N1,N5,0.05,none,hybrid_rule,20251353,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
